internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
151198,Turbinicarpus subterraneus,Echinocactus subterraneus Backeb.,Echinocactus,subterraneus,Backeb.,,
151697,Eriosyce esmeraldana,Chileorebutia esmeraldana F.Ritter,Chileorebutia,esmeraldana,F.Ritter,,
151711,Parodia stockingeri,Notocactus stockingeri Prestlé,Notocactus,stockingeri,Prestlé,,
151720,Ferocactus flavovirens,Echinocactus flavovirens Scheidw.,Echinocactus,flavovirens,Scheidw.,,
151745,Parodia nigrispina,Echinocactus nigrispinus K.Schum.,Echinocactus,nigrispinus,K.Schum.,,
151748,Eriosyce crispa,Pyrrhocactus crispus F.Ritter,Pyrrhocactus,crispus,F.Ritter,,
151811,Echinopsis pampana,Lobivia pampana Britton & Rose,Lobivia,pampana,Britton & Rose,,
151813,Eriosyce calderana,Pyrrhocactus calderanus F.Ritter,Pyrrhocactus,calderanus,F.Ritter,,
151816,Rebutia krugerae,Aylostera krugerae Cárdenas,Aylostera,krugerae,Cárdenas,,
151831,Peniocereus maculatus,Cereus maculatus Weing.,Cereus,maculatus,Weing.,,
151834,Brasilicereus phaeacanthus,Cereus phaeacanthus Gürke,Cereus,phaeacanthus,Gürke,,
151857,Ferocactus chrysacanthus,Echinocactus chrysacanthus Orcutt,Echinocactus,chrysacanthus,Orcutt,,
151860,Disocactus macdougallii,Lobeira macdougallii Alexander,Lobeira,macdougallii,Alexander,,
151862,Cleistocactus sulcifer,Loxanthocereus sulcifer Rauh & Backeb.,Loxanthocereus,sulcifer,Rauh & Backeb.,,
151874,Consolea spinosissima,Opuntia spinosissima Mill.,Opuntia,spinosissima,Mill.,,
151875,Parodia muricata,Echinocactus muricatus Otto ex Pfeiff.,Echinocactus,muricatus,Otto ex Pfeiff.,,
151878,Disocactus eichlamii,Phyllocactus eichlamii Weing.,Phyllocactus,eichlamii,Weing.,,
151924,Eriosyce chilensis,Echinocactus chilensis Hildm. ex K.Schum.,Echinocactus,chilensis,Hildm. ex K.Schum.,,
151928,Coleocephalocereus goebelianus,Cereus goebelianus Vaupel,Cereus,goebelianus,Vaupel,,
151937,Parodia rechensis,Notocactus rechensis Buining,Notocactus,rechensis,Buining,,
151987,Pfeiffera micrantha,Cereus micranthus Vaupel,Cereus,micranthus,Vaupel,,
152047,Hatiora herminiae,Hariota herminiae Porto & A.Cast.,Hariota,herminiae,Porto & A.Cast.,,
152065,Eriosyce laui,Rimacactus laui (Lüthy) Mottram,Rimacactus,laui,(Lüthy) Mottram,,
152101,Eriosyce umadeave,Echinocactus umadeave Werderm.,Echinocactus,umadeave,Werderm.,,
152102,Parodia werdermanniana,Notocactus werdermannianus Herter,Notocactus,werdermannianus,Herter,,
152105,Peniocereus lazaro-cardenasii,"Neoevansia lazaro-cardenasii J.L.Contr., J.Jiménez Ram., Sánchez-Mej. & C.A Toledo",Neoevansia,lazaro-cardenasii,"J.L.Contr., J.Jiménez Ram., Sánchez-Mej. & C.A Toledo",,
152117,Mammillaria coahuilensis,Porfiria coahuilensis Boed,Porfiria,coahuilensis,Boed,,
152124,Parodia allosiphon,Notocactus allosiphon Marchesi,Notocactus,allosiphon,Marchesi,,
152129,Cleistocactus longiserpens,Cleistocactus serpens auctt. non Kunth,Cleistocactus,serpens,auctt. non Kunth,,
152143,Peniocereus zopilotensis,Wilcoxia zopilotensis J.Meyrán,Wilcoxia,zopilotensis,J.Meyrán,,
152152,Gymnocalycium denudatum,Echinocactus denudatus Link & Otto,Echinocactus,denudatus,Link & Otto,,
152162,Pilosocereus quadricentralis,Cephalocereus quadricentralis E.Y.Dawson,Cephalocereus,quadricentralis,E.Y.Dawson,,
152170,Melocactus matanzanus,Melocactus actinacanthus Areces,Melocactus,actinacanthus,Areces,,
152173,Echinopsis oligotricha,Lobivia oligotricha Cárdenas,Lobivia,oligotricha,Cárdenas,,
152179,Weberocereus imitans,Werckleocereus imitans Kimnach & Hutchison,Werckleocereus,imitans,Kimnach & Hutchison,,
152193,Pseudorhipsalis alata,Cactus alatus Sw.,Cactus,alatus,Sw.,,
152200,Parodia warasii,Eriocactus warasii F.Ritter,Eriocactus,warasii,F.Ritter,,
152230,Discocactus diersianus,Discocactus lindaianus Diers &amp; Esteves,Discocactus,lindaianus,Diers &amp; Esteves,,
152249,Eriosyce simulans,Pyrrhocactus simulans F.Ritter,Pyrrhocactus,simulans,F.Ritter,,
152270,Parodia nivosa,Microspermia nivosa Fric,Microspermia,nivosa,Fric,,
152273,Dendrocereus nudiflorus,Cereus nudiflorus Engelm. ex Wright,Cereus,nudiflorus,Engelm. ex Wright,,
152296,Echinopsis hertrichiana,Lobivia hertrichiana Backeb.,Lobivia,hertrichiana,Backeb.,,
152326,Hatiora epiphylloides,Rhipsalis epiphylloides Porto & Werderm.,Rhipsalis,epiphylloides,Porto & Werderm.,,
152352,Pilosocereus diersianus,Pseudopilocereus diersianus Esteves,Pseudopilocereus,diersianus,Esteves,,
152360,Oroya peruviana,Echinocactus peruvianus K.Schum.,Echinocactus,peruvianus,K.Schum.,,
152387,Echinopsis angelesiae,Trichocereus angelesiae R.Kiesling,Trichocereus,angelesiae,R.Kiesling,,
152396,Matucana madisoniorum,Borzicactus madisoniorum Hutchison,Borzicactus,madisoniorum,Hutchison,,
152405,Rhipsalis dissimilis,Lepismium dissimile G.Lindb.,Lepismium,dissimile,G.Lindb.,,
152408,Hylocereus calcaratus,Cereus calcaratus F.A.C Weber,Cereus,calcaratus,F.A.C Weber,,
152417,Cylindropuntia hystrix,Opuntia hystrix Griseb.,Opuntia,hystrix,Griseb.,,
152421,Corynopuntia reflexispina,Opuntia reflexispina Wiggins & Rollins,Opuntia,reflexispina,Wiggins & Rollins,,
152437,Parodia leninghausii,Echinocactus leninghausii F.Haage,Echinocactus,leninghausii,F.Haage,,
152444,Parodia horstii,Notocactus horstii F.Ritter,Notocactus,horstii,F.Ritter,,
152446,Corryocactus brachypetalus,Cereus brachypetalus Vaupel,Cereus,brachypetalus,Vaupel,,
152487,Echinopsis coquimbana,Cactus coquimbanus Molina,Cactus,coquimbanus,Molina,,
152489,Disocactus biformis,Cereus biformis Lindl.,Cereus,biformis,Lindl.,,
152529,Parodia herteri,Echinocactus herteri Werderm.,Echinocactus,herteri,Werderm.,,
152532,Matucana weberbaueri,Echinocactus weberbaueri Vaupel,Echinocactus,weberbaueri,Vaupel,,
152543,Maihueniopsis minuta,Tephrocactus minutus Backeb.,Tephrocactus,minutus,Backeb.,,
152547,Echinocereus sciurus,Cereus sciurus K.Brandegee,Cereus,sciurus,K.Brandegee,,
152551,Cleistocactus jajoanus,Borzicactus jajoanus Backeb.,Borzicactus,jajoanus,Backeb.,,
152551,Cleistocactus jajoanus,Borzicactus jajoianus Backeb. [orth. error],Borzicactus,jajoianus,Backeb. [orth. error],,
152555,Eriosyce iquiquensis,Pyrrhocactus iquiquensis F.Ritter,Pyrrhocactus,iquiquensis,F.Ritter,,
152575,Mammillaria capensis,Neomammillaria capensis H.E.Gates,Neomammillaria,capensis,H.E.Gates,,
152582,Weberbauerocereus cephalomacrostibas,Cereus cephalomacrostibas Werderm. & Backeb.,Cereus,cephalomacrostibas,Werderm. & Backeb.,,
152593,Echinopsis walteri,Lobivia walteri R.Kiesling,Lobivia,walteri,R.Kiesling,,
152598,Stenocereus chacalapensis,Ritterocereus chacalpensis Bravo & T.MacDoug.,Ritterocereus,chacalpensis,Bravo & T.MacDoug.,,
152604,Cereus saddianus,Monvillea saddiana Rizzini & A.Mattos,Monvillea,saddiana,Rizzini & A.Mattos,,
152629,Mammillaria peninsularis,Neomammillaria peninsularis Britton & Rose,Neomammillaria,peninsularis,Britton & Rose,,
152638,Parodia tenuicylindrica,Notocactus tenuicylindricus F.Ritter,Notocactus,tenuicylindricus,F.Ritter,,
152641,Matucana huagalensis,Borzicactus huagalensis Donald & A.B.Lau,Borzicactus,huagalensis,Donald & A.B.Lau,,
152653,Escobaria cubensis,Coryphantha cubensis Britton & Rose,Coryphantha,cubensis,Britton & Rose,,
152657,Stenocereus martinezii,Lemaireocereus martinezii J.G.Ortega,Lemaireocereus,martinezii,J.G.Ortega,,
152666,Parodia rudibuenekeri,Notocactus rudibuenekeri W.R.Abraham,Notocactus,rudibuenekeri,W.R.Abraham,,
152675,Epiphyllum lepidocarpum,Phyllocactus lepidocarpus F.A.C.Weber,Phyllocactus,lepidocarpus,F.A.C.Weber,,
152677,Parodia mueller-melchersii,Notocactus mueller-melchersii Backeb.,Notocactus,mueller-melchersii,Backeb.,,
152684,Echinopsis caulescens,Trichocereus caulescens F.Ritter,Trichocereus,caulescens,F.Ritter,,
152712,Parodia arnostiana,Notocactus arnostianus Lisal & Kolarik,Notocactus,arnostianus,Lisal & Kolarik,,
152718,Parodia neohorstii,Notocactus neohorstii S.Theun.,Notocactus,neohorstii,S.Theun.,,
152720,Coryphantha potosiana,Mammillaria potosiana Jacobi,Mammillaria,potosiana,Jacobi,,
152727,Corynopuntia bulbispina,Opuntia bulbispina Engelm.,Opuntia,bulbispina,Engelm.,,
152741,Parodia magnifica,Eriocactus magnificus F.Ritter,Eriocactus,magnificus,F.Ritter,,
152743,Astrophytum caput-medusae,Digitostigma caput-medusae Velazco & Nevárez,Digitostigma,caput-medusae,Velazco & Nevárez,,
152749,Echinocereus schmollii,Cereus schmollii Weing.,Cereus,schmollii,Weing.,,
152762,Cleistocactus xylorhizus,Loxanthocereus xylorhizus F.Ritter,Loxanthocereus,xylorhizus,F.Ritter,,
152765,Schlumbergera russelliana,Epiphyllum russellianum Hook.,Epiphyllum,russellianum,Hook.,,
152782,Arrojadoa marylaniae,Arrojadoa marylanae Soares Filho & M.Machado [orth. error],Arrojadoa,marylanae,Soares Filho & M.Machado [orth. error],,
152795,Eriosyce sociabilis,Neoporteira sociabilis F.Ritter,Neoporteira,sociabilis,F.Ritter,,
152798,Stenocereus humilis,Lemaireocereus humilis Britton & Rose,Lemaireocereus,humilis,Britton & Rose,,
152800,Ferocactus haematacanthus,Echinocactus electracanthus Lem. var. haematacanthus Monv. ex Salm-Dyck,Echinocactus,electracanthus,Lem.,variety,Monv. ex Salm-Dyck
152807,Discocactus hartmannii,Echinocactus hartmannii K.Schum.,Echinocactus,hartmannii,K.Schum.,,
152812,Matucana tuberculata,Borzicactus tuberculatus Donald,Borzicactus,tuberculatus,Donald,,
152814,Mammillaria johnstonii,Neomammillaria johnstonii Britton & Rose,Neomammillaria,johnstonii,Britton & Rose,,
152836,Parodia crassigibba,Notocactus crassigibbus F.Ritter,Notocactus,crassigibbus,F.Ritter,,
152844,Eriosyce aspillagae,Echinocactus aspillagae Söhrens,Echinocactus,aspillagae,Söhrens,,
152889,Pilosocereus ulei,Pilocereus ulei K.Schum,Pilocereus,ulei,K.Schum,,
152921,Coryphantha pulleineana,Neolloydia pulleineana Backeb.,Neolloydia,pulleineana,Backeb.,,
152930,Austrocactus spiniflorus,Opuntia spiniflora Phil.,Opuntia,spiniflora,Phil.,,
152944,Parodia buiningii,Notocactus buiningii Buxb.,Notocactus,buiningii,Buxb.,,
153093,Tacinga subcylindrica,Tacinga inamoena (K.Schum.) N.P.Taylor ssp. subcylindrica M.Machado & N.P.Taylor,Tacinga,inamoena,(K.Schum.) N.P.Taylor,subspecies,M.Machado & N.P.Taylor
158018,Lingelsheimia sylvestris,Aerisilvaea sylvestris Radcl.-Sm.,Aerisilvaea,sylvestris,Radcl.-Sm.,,
158042,Momordica henriquesii,Momordica pycnantha Harms,Momordica,pycnantha,Harms,,
158070,Streptocarpus heckmannianus,Linnaeopsis heckmanniana Engl.,Linnaeopsis,heckmanniana,Engl.,,
158098,Ochna citrina,Polythecium citrinum (Gilg) Tiegh.,Polythecium,citrinum,(Gilg) Tiegh.,,
158113,Diospyros occulta,Diospyros occulata F.White [orth. error],Diospyros,occulata,F.White [orth. error],,
158117,Emilia bellioides,Senecio bellioides Choiv.,Senecio,bellioides,Choiv.,,
158118,Meineckia grandiflora,Zimmermannia grandiflora Verdc.,Zimmermannia,grandiflora,Verdc.,,
158123,Emilia ukingensis,Senecio ukingensis O.Hoffm.,Senecio,ukingensis,O.Hoffm.,,
158129,Euphorbia syncalycina,Synadenium calycinum S.Carter,Synadenium,calycinum,S.Carter,,
158136,Protea rubrobracteata,Protea kingaensis Engl.,Protea,kingaensis,Engl.,,
158146,Solanecio epidendricus,Senecio epidendricus Mattf.,Senecio,epidendricus,Mattf.,,
158148,Campylospermum lutambense,Gomphia lutambensis (Sleumer) Verdc.,Gomphia,lutambensis,(Sleumer) Verdc.,,
158148,Campylospermum lutambense,Ouratea lutambensis Sleumer,Ouratea,lutambensis,Sleumer,,
158151,Streptocarpus albus,Saintpaulia alba E.A.Bruce,Saintpaulia,alba,E.A.Bruce,,
158155,Grauanthus linearifolius,Dichrocephala linearifolia O.Hoffm.,Dichrocephala,linearifolia,O.Hoffm.,,
158158,Bidens fischeri,Coreopsis fischeri O.Hoffm.,Coreopsis,fischeri,O.Hoffm.,,
158168,Solanecio mirabilis,Senecio mirabilis Muschl.,Senecio,mirabilis,Muschl.,,
158177,Diplocyclos tenuis,Bryonia tenuis Klotzsch,Bryonia,tenuis,Klotzsch,,
158196,Meineckia nguruensis,Zimmermannia nguruensis Radcl.-Sm.,Zimmermannia,nguruensis,Radcl.-Sm.,,
158197,Euphorbia neovirgata,Monadenium virgatum P.R.O.Bally,Monadenium,virgatum,P.R.O.Bally,,
158208,Campylospermum sacleuxii,Cercanthemum sacleuxii Tiegh.,Cercanthemum,sacleuxii,Tiegh.,,
158208,Campylospermum sacleuxii,Gomphia sacleuxii (Tiegh.) Verdc.,Gomphia,sacleuxii,(Tiegh.) Verdc. ,,
158210,Senegalia taylorii,Acacia taylorii Brenan &amp; Exell,Acacia,taylorii,Brenan &amp; Exell,,
158214,Rauvolfia volkensii,Tabernaemontana volkensii K.Schum.,Tabernaemontana,volkensii,K.Schum.,,
158224,Meineckia ovata,Zimmermannia ovata E.A.Bruce,Zimmermannia,ovata,E.A.Bruce,,
158230,Bothriocline glomerata,Volkensia glomerata O.Hoffm. & Muschl.,Volkensia,glomerata,O.Hoffm. & Muschl.,,
158238,Streptocarpus subscandens,Linnaeopsis subscandens B.L.Burtt ,Linnaeopsis,subscandens,B.L.Burtt ,,
158266,Duhaldea stuhlmannii,Inula stuhlmannii O.Hoffm.,Inula,stuhlmannii,O.Hoffm.,,
158279,Tournefortia usambarensis,Tournefortia sarmentosa Lam. subsp. usambarensis Verdc.,Tournefortia,sarmentosa,Lam.,subspecies (plantae),Verdc.
158283,Senegalia latistipulata,Acacia latistipulata Harms,Acacia,latistipulata,Harms,,
158295,Cordia chaetodonta,Gerascanthus chaetodonta (Melch.) Borhidi,Gerascanthus,chaetodonta,(Melch.) Borhidi,,
158317,Erica mafiensis,Philippia mafiensis Engl.,Philippia,mafiensis,Engl.,,
158324,Buxus cordata,Notobuxus cordata Radcl.-Sm.,Notobuxus,cordata,Radcl.-Sm.,,
158346,Commicarpus greenwayi,Boerhavia greenwayi (Meikle) Govaerts,Boerhavia,greenwayi,(Meikle) Govaerts,,
158360,Euphorbia heteropodum,Monadenium heteropodum (Pax) N.E.Br.,Monadenium,heteropodum,(Pax) N.E.Br.,,
158368,Peponium leucanthum,Peponia leucantha Gilg,Peponia,leucantha,Gilg,,
163968,Primula boveana,Evotrochis involucrata Raf. [nom inval.],Evotrochis,involucrata,Raf. [nom inval.],,
163968,Primula boveana,Primula  verticillata  Forssk. subsp. boveana  (Dcne.) W.W. Sm. & Forrest,Primula ,verticillata ,Forssk.,subspecies (plantae),(Dcne.) W.W. Sm. & Forrest
164069,Teucrium aristatum,"Teucrium cravense Maire, Molin. & Tallon",Teucrium,cravense,"Maire, Molin. & Tallon",,
164279,Juncus tingitanus,"Juncus acuminatus Salzm. ex Kunth, des inval.",Juncus,acuminatus,"Salzm. ex Kunth, des inval.",,
164279,Juncus tingitanus,Juncus fasciculatus Schousb. ex E.Mey.,Juncus,fasciculatus,Schousb. ex E.Mey.,,
165121,Lycopodium madeirense,Diphasiastrum madeirense (J.H.Wilce) Holub,Diphasiastrum,madeirense,(J.H.Wilce) Holub,,
165121,Lycopodium madeirense,Diphasium madeirense (J.H.Wilce) Rothm.,Diphasium,madeirense,(J.H.Wilce) Rothm.,,
165140,Verbascum cylleneum,Celsia cyllenea Boiss. & Heldr.,Celsia,cyllenea,Boiss. & Heldr.,,
165425,Lathyrus gloeosperma,Lathyrus gloeospermus Warb. & Eig.,Lathyrus,gloeospermus,Warb. & Eig.,,
165425,Lathyrus gloeosperma,Lathyrus gloeosperma Warb. & Eig,Lathyrus,gloeosperma,Warb. & Eig,,
165452,Crypsis minuartioides,Torgesia  minuartioides Bornm.,Torgesia ,minuartioides,Bornm.,,
165452,Crypsis minuartioides,Heleochloa  minuartioides  (Bornm.) Pilg.,Heleochloa ,minuartioides ,(Bornm.) Pilg.,,
165457,Iris grant-duffii,Iris aschersonii Foster,Iris,aschersonii,Foster,,
165457,Iris grant-duffii,Iris melanosticta Bornm.,Iris,melanosticta,Bornm.,,
173395,Diospyros johnstoniana,Diospyros xolocotzii Madrigal & Rzedowski,Diospyros,xolocotzii,Madrigal & Rzedowski,,
173434,Diospyros brideliifolia,Diospyros hypoleuca Elmer,Diospyros,hypoleuca,Elmer,,
173434,Diospyros brideliifolia,Diospyros lotus var. brideliifolia  (Elmer) Ng,Diospyros,lotus var. brideliifolia ,(Elmer) Ng,,
173500,Diospyros erinacea,Maba erinacea H.Perrier,Maba,erinacea,H.Perrier,,
173526,Lissocarpa tetramera,Diospyros tetramera Rusby,Diospyros,tetramera,Rusby,,
173539,Diospyros candolleana,Diospyros arnottiana Miq. ex Thwaites,Diospyros,arnottiana,Miq. ex Thwaites,,
173539,Diospyros candolleana,Diospyros canarica Bedd.,Diospyros,canarica,Bedd.,,
173539,Diospyros candolleana,Diospyros oligandra Bedd.,Diospyros,oligandra,Bedd.,,
173554,Diospyros tepu,Diospyros guianensis (Aubl.) Gürke ssp. coriacea F.White,Diospyros,guianensis,(Aubl.) Gürke,subspecies,F.White
173566,Diospyros subacuta,Maba  lamiana H.Perrier,Maba ,lamiana,H.Perrier,,
173611,Diospyros rostrata,Maba rostrata Merr.,Maba,rostrata,Merr.,,
173612,Diospyros californica,Diospyros texana Scheele var. californica Brandegee,Diospyros,texana,Scheele,variety,Brandegee
173612,Diospyros californica,Diospyros californica (Brandegee) I.M.Johnst. var. tonsa I.M.Johnst.,Diospyros,californica,(Brandegee) I.M.Johnst.,variety,I.M.Johnst.
173647,Diospyros sandwicensis,Maba sandwicensis A.DC.,Maba,sandwicensis,A.DC.,,
173647,Diospyros sandwicensis,Ebenus sandwicensis (A.DC.) Kuntze,Ebenus,sandwicensis,(A.DC.) Kuntze,,
173656,Diospyros stenocarpa,Maba stenocarpa H.Perrier,Maba,stenocarpa,H.Perrier,,
173721,Diospyros multibracteata,Maba euphlebia Merr.,Maba,euphlebia,Merr.,,
173721,Diospyros multibracteata,Maba multibracteata Merr.,Maba,multibracteata,Merr.,,
173726,Diospyros glabrata,Maba polygantha K.Schum. & Lauterb.,Maba,polygantha,K.Schum. & Lauterb.,,
173726,Diospyros glabrata,Maba glabrata Warb.,Maba,glabrata,Warb.,,
173726,Diospyros glabrata,Maba ramuensis K.Schum. & Lauterb.,Maba,ramuensis,K.Schum. & Lauterb.,,
173726,Diospyros glabrata,Diospyros ellipticifolia Bakh. var. glabrata (Warb.) Bakh.,Diospyros,ellipticifolia,Bakh.,variety,(Warb.) Bakh.
173751,Diospyros hillebrandii,Maba hillebrandii Seem.,Maba,hillebrandii,Seem.,,
173751,Diospyros hillebrandii,Diospyros ferrea (Willd.) Bakh. subsp. hillebrandii (Seem.) Bakh.,Diospyros,ferrea,(Willd.) Bakh.,subspecies (plantae),(Seem.) Bakh.
173751,Diospyros hillebrandii,Ebenus hillebrandii (Seem.) Kuntze,Ebenus,hillebrandii,(Seem.) Kuntze,,
173776,Diospyros phlebodes,Diospyros ferrea (Willd.) Bakh. subsp. phlebodes A.C.Sm.,Diospyros,ferrea,(Willd.) Bakh.,subspecies (plantae),A.C.Sm.
173776,Diospyros phlebodes,Diospyros ferrea (Willd.) Bakh. subsp. glabrescens P.S.Green,Diospyros,ferrea,(Willd.) Bakh.,subspecies (plantae),P.S.Green
173784,Diospyros alboflavescens,Maba alboflavescens Gürke,Maba,alboflavescens,Gürke,,
173863,Diospyros quercina,Maba quercina (Baill.) H.Perrier,Maba,quercina,(Baill.) H.Perrier,,
173863,Diospyros quercina,Olax quercina Baill.,Olax,quercina,Baill.,,
173920,Diospyros sintenisii,Maba sintenisii Krug & Urb.,Maba,sintenisii,Krug & Urb.,,
173947,Diospyros longipilosa,Diospyros trengganuensis Ng,Diospyros,trengganuensis,Ng,,
174035,Diospyros transita,Diospyros maritima Blume subsp. transita Bakh.,Diospyros,maritima,Blume,subspecies (plantae),Bakh.
174038,Diospyros plectosepala,Diospyros poiensis Bakh.,Diospyros,poiensis,Bakh.,,
174038,Diospyros plectosepala,Diospyros setosa Bakh.,Diospyros,setosa,Bakh.,,
175221,Syzygium rama-varmae,Eugenia rama-varmae Bourd.,Eugenia,rama-varmae,Bourd.,,
175221,Syzygium rama-varmae,Jambosa  rama-varmae (Bourd.) Gamble,Jambosa, rama-varmae,(Bourd.) Gamble,,
175221,Syzygium rama-varmae,Syzygium ramavarma (Bourd.) Chithra [orth. var.],Syzygium,ramavarma,(Bourd.) Chithra [orth. var.],,
176103,Vicia hyaeniscyamus,Vicia hyaeniscyamnum Mouterde [orth. error],Vicia,hyaeniscyamnum,Mouterde [orth. error],,
177223,Elaphoglossum stigmatolepis,Acrostichum stigmatolepis,Acrostichum,stigmatolepis,,,
177604,Metroxylon vitiense,Coelococcus vitiensis H.Wendl.,Coelococcus,vitiensis,H.Wendl.,,
178879,Cycas indica,Cycas swamyi Singh & Radha,Cycas,swamyi,Singh & Radha,,
179247,Stictocardia lutambensis,Ipomoea lutambensis Schulze-Menz,Ipomoea,lutambensis,Schulze-Menz,,
179251,Lijndenia procteri,Memecylon procteri A.Fern. & R.Fern.,Memecylon,procteri,A.Fern. & R.Fern.,,
179266,Porpax oligantha,Stolzia oligantha Mansf.,Stolzia,oligantha,Mansf.,,
179272,Porpax viridis,Stolzia viridis P.J.Cribb,Stolzia,viridis,P.J.Cribb,,
179283,Porpax leedalii,Stolzia leedalii P.J.Cribb,Stolzia,leedalii,P.J.Cribb,,
179284,Ophrestia digitata,Glycine digitata Harms,Glycine,digitata,Harms,,
179292,Shirakiopsis trilocularis,Sapium triloculare Pax & K.Hoffm.,Sapium,triloculare,Pax & K.Hoffm.,,
179298,Rotheca kissakensis,Clerodendrum kissakense Gürke,Clerodendrum,kissakense,Gürke,,
179302,Rotheca rupicola,Clerodendrum rupicola Verdc.,Clerodendrum,rupicola,Verdc.,,
179308,Bullockia dyscritos,Canthium dyscriton Bullock,Canthium,dyscriton,Bullock,,
179324,Coptosperma peteri,Tarenna peteri Bridson,Tarenna,peteri,Bridson,,
179327,Rotheca commiphoroides,Clerodendrum commiphoroides Verdc.,Clerodendrum,commiphoroides,Verdc.,,
179337,Meineckia acuminata,Zimmermannia acuminata Verdc.,Zimmermannia,acuminata,Verdc.,,
179410,Rhipidoglossum stellatum,Diaphananthe stellata P.J.Cribb,Diaphananthe,stellata,P.J.Cribb,,
179415,Porpax compacta,Stolzia compacta P.J.Cribb,Stolzia,compacta,P.J.Cribb,,
179424,Ammannia linearis,Nesaea linearis Hiern,Nesaea,linearis,Hiern,,
179425,Cladoceras subcapitatum,Chomelia subcapitata 	 K.Schum. & K.Krause,Chomelia,subcapitata 	,K.Schum. & K.Krause,,
179427,Warneckea mouririifolia,Memecylon mouririifolium Brenan,Memecylon,mouririifolium,Brenan,,
179430,Gymnosporia nguruensis,Maytenus nguruensis N.Robson &amp; Sebsebe,Maytenus,nguruensis,N.Robson &amp; Sebsebe,,
179432,Afrocanthium peteri,Canthium peteri Bridson,Canthium,peteri,Bridson,,
179434,Oldenlandia richardsonioides,Mitratheca richardsonioides K.Schum.,Mitratheca,richardsonioides,K.Schum.,,
179452,Porpax moniliformis,Stolzia moniliformis P.J.Cribb,Stolzia,moniliformis,P.J.Cribb,,
179470,Ammannia stuhlmannii,Nesaea stuhlmannii Koehne,Nesaea,stuhlmannii,Koehne,,
179488,Ammannia maxima,Nesaea maxima Koehne,Nesaea,maxima,Koehne,,
179501,Ammannia aurita,Nesaea aurita Koehne,Nesaea,aurita,Koehne,,
179535,Lasianthus laxinervis,Lasianthus kilimandscharicus K.Schum. subsp. laxinervis Verdc.,Lasianthus,kilimandscharicus,K.Schum.,subspecies (plantae),Verdc.
179546,Rhipidoglossum tanneri,Diaphananthe tanneri P.J.Cribb,Diaphananthe,tanneri,P.J.Cribb,,
179566,Elaeodendron aquifolium,Cassine aquifolia Fiori,Cassine,aquifolia,Fiori,,
179594,Cordylostigma prolixipes,Kohautia prolixipes (S.Moore) Bremek.,Kohautia,prolixipes,(S.Moore) Bremek.,,
179598,Porpax christopheri,Stolzia christopheri P.J.Cribb,Stolzia,christopheri,P.J.Cribb,,
179623,Porpax atrorubra,Stolzia atrorubra Mansf.,Stolzia,atrorubra,Mansf.,,
179636,Ammannia parkeri,Nesaea parkeri Verdc.,Nesaea,parkeri,Verdc.,,
179651,Crotalaria inopinata,Priotropis inopinata Harms,Priotropis,inopinata,Harms,,
179655,Bulbostylis afroorientalis,Abildgaardia afroorientalis Lye,Abildgaardia,afroorientalis,Lye,,
179679,Microcharis garissaensis,Indigofera garissaensis J.B.Gillett,Indigofera,garissaensis,J.B.Gillett ,,
179709,Warneckea schliebenii,Memecylon schliebenii Markgr.,Memecylon,schliebenii,Markgr.,,
179722,Rhipidoglossum orientalis,Diaphananthe orientalis (Mansf.) F.N.Rasm.,Diaphananthe,orientalis,(Mansf.) F.N.Rasm.,,
179722,Rhipidoglossum orientalis,Sarcorhynchus orientalis Mansf.,Sarcorhynchus,orientalis,Mansf.,,
179730,Bulbostylis microcarpa,Abildgaardia microcarpa Lye,Abildgaardia,microcarpa,Lye,,
179756,Gymnosporia masindei,Maytenus masindei Gereau,Maytenus,masindei,Gereau,,
179766,Endostemon wakefieldii,Orthosiphon wakefieldii Baker,Orthosiphon,wakefieldii,Baker,,
179769,Bulbostylis densicaespitosa,Abildgaardia densicaespitosa Lye,Abildgaardia,densicaespitosa,Lye,,
179774,Orthosiphon hanningtonii,Ocimum hanningtonii Baker,Ocimum,hanningtonii,Baker,,
179814,Ammannia pedicellata,Nesaea procumbens A.Peter,Nesaea,procumbens,A.Peter,,
179814,Ammannia pedicellata,Nesaea pedicellata Hiern,Nesaea,pedicellata,Hiern,,
179824,Erianthemum lindense,Loranthus lindensis Sprague,Loranthus,lindensis,Sprague,,
179831,Stictocardia macalusoi,Ipomoea macalusoi Mattei,Ipomoea,macalusoi,Mattei,,
179840,Sesbania speciosa,Sesbania pubescens DC.,Sesbania,pubescens,DC.,,
179850,Simirestis scheffleri,Hippocratea scheffleri Loes.,Hippocratea,scheffleri,Loes.,,
179853,Porpax angustifolia,Stolzia angustifolia Mansf.,Stolzia,angustifolia,Mansf.,,
179861,Meineckia stipularis,Zimmermannia stipularis Radcl.-Sm.,Zimmermannia,stipularis,Radcl.-Sm.,,
179892,Memecylon fragrans,Lijndenia fragrans (A.Fern. & R.Fern.) Borhidi,Lijndenia,fragrans,(A.Fern. & R.Fern.) Borhidi,,
179894,Terminalia apetala,Pteleopsis apetala Vollesen,Pteleopsis,apetala,Vollesen,,
184169,Micranthocereus hofackerianus,Arrojadoa multiflora F.Ritter ssp. hofackeriana P.J.Braun & Esteves,Arrojadoa,multiflora,F.Ritter,subspecies,P.J.Braun & Esteves
