internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
41313,Nesophontes edithae,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,edithae,,,,,"Anthony, 1916","This species was previously removed from The IUCN Red List because it was considered to have become extinct before 1500 AD. However, it is now known to have survived into modern times."
14676,Nesophontes zamicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,zamicrus,,,,,"Miller, 1929",""
14673,Nesophontes micrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,micrus,,,,,"G.M. Allen, 1917",""
14674,Nesophontes paramicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,paramicrus,,,,,"Miller, 1929",""
14672,Nesophontes hypomicrus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,hypomicrus,,,,,"Miller, 1929",""
136381,Nesophontes major,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,major,,,,,"Arredondo, 1970",""
4648,Chimarrogale phaeura,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,phaeura,,,,,"Thomas, 1898","C. phaeura was considered a subspecies of himalayica by Medway (1977), but Corbet (1978) and Jones and Mumford (1971) distinguished styani and phaeura as separate species. Additionally, sumatrana was considered part of phaeura by Ellerman and Morrison-Scott (1966), but Gureev (1979) listed them separately."
136299,Cryptotis merus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,merus,,,,,"Goldman, 1912","This species is monotypic. The genre of the genus Cryptotis is masculine, not feminine (Gardner 2005), therefore, the epithet must change from mera to merus."
136389,Cryptotis nelsoni,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,nelsoni,,,,,"(Merriam, 1895)",Previously named Blarina nelsoni and later transferred to the genus Cryptotis as Cryptotis nelsoni by Miller (1912) (Cervantes and Guevara 2010).
5763,Cryptotis endersi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,endersi,,,,,"Setzer, 1950",""
14111,Myosorex blarina,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,blarina,,,,,"Thomas, 1906",""
14108,Myosorex longicaudatus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,longicaudatus,,,,,"Meester & Dippenaar, 1978","A recent molecular study found this species to be genetically distinct from the other southern African species (Willows-Munro and Matthee 2009). In the phylogeny presented, Myosorex longicaudatus is sister to a clade containing the Tanzanian species M. geata and M. kihaulei, while all the other southern African Myosorex species formed a well-supported monophyletic lineage.This species will possibly be split into M. l. longicaudatus, the type specimen which originates from the Knysna Forest (Meester and Dippenaar 1978), and M. l. boosmani.The latter subpopulation, tentatively labelled a subspecies, is found in the Boosmansbos Forest (Langeberg Mountains), which differs in size and cranial configuration from subpopulations in the Knysna Forests (Dippenaar 1995). Molecular work should be undertaken to clarify the taxonomic status of the putative subspecies, as it is likely they represent two separate species."
110662121,Myosorex tenuis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,tenuis,,,,,"Thomas &amp; Schwann, 1905","Roberts (1951) recognised Myosorex tenuis (Thomas and Schwann 1905) as a distinct species based on small cranial size. Although the type specimen is from the Zuurbron, Wakkerstroom District in Mpumalanga Province, he also assigned M. tenuis to specimens from Woodbush and Entabeni Forests in the Soutpansberg Mountains, Limpopo Province. The species was not accepted by Meester et al. (1986) or Skinner and Chimimba (2005), but was tentatively accepted by Jenkins and Churchfield (2013). More recently, Willows-Munro (2008) and Taylor et al. (2013), using a combination of molecular and morphological characters, demonstrated considerable lineage diversification within the M. cafer complex. Isolated populations of M. cafer in the highlands of Zimbabwe and Mozambique; and north-eastern Limpopo have been previously assigned to M. cafer (Friedmann and Daly 2004). However, Taylor et al. (2013) described two new species from specimens previously assigned to these M. cafer populations: The Zimbabwe and Mozambique population are considered M. meesteri and the Limpopo lineage was tentatively assigned M. cf. tenius based on its small cranial size. However, it is unclear if the Mpumalanga specimen named M. tenuis by Roberts (1951) or the Mpumalanga records of M. cafer should be reassigned to M. cf. tenuis or remain M. cafer. Further vetting of museum records is needed to resolve the taxonomy. In order to finally resolve the suitability of M. tenuis as the correct name for the Limpopo lineage, further research is needed based on detailed comparisons of dental, morphometric, and molecular characters of the holotype of M. tenuis. Pending such analysis, Taylor et al. (2013) provisionally assigned the Limpopo populations to M. cf. tenuis. Whether the final name of the species changes or not, it represents a new endemic species to the assessment region."
45047,Myosorex kihaulei,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,kihaulei,,,,,"Stanley &amp; Hutterer, 2000",""
21148,Suncus zeylanicus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,zeylanicus,,,,,"Phillips, 1928","Ellerman and Morrison-Scott (1951) included it under Suncus murinus (Linnaeus, 1766), but it has been treated as distinct species basing on major morphological differences by Phillips (1980) and McKay. The identity of Suncus zeylanicus was questioned by Meegaskumbura et al. (2010), as the skull of the type specimen did not show a marked difference from S. montanus. However, hairs of S. zeylanicus are clearly distinguishable from other species by its characteristic hair cross-sections and cuticular scales (Menike et al. 2012)."
136224,Suncus aequatorius,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,aequatorius,,,,,"Heller, 1912","Formerly Suncus aequatorius was included in Suncus lixus by Heim de Balsac and Meester (1977), but specimens of aequatorius are considerably larger (Oguge et al. 2004).Suncus aequatorius is endemic to Eastern Africa. In South East Kenya, it is recorded only from two locations: Mt. Sagalla and Chawia Fores in the Taita Hills (Oguge et al. 2004)."
21143,Suncus fellowesgordoni,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,fellowesgordoni,,,,,"Phillips, 1932","Often included in Suncus etruscus, we follow Hutterer (2005) in recognizing this as a distinct species. Meegaskumbura et al. (2012a) and Meegaskumbura et al. (2012b) recognise S. fellowesgordoni as sister taxa to S. etruscus and S. malayanus."
8553,Feroculus feroculus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Feroculus,feroculus,,,,,"(Kelaart, 1850)","Feroculus feroculus shows close affinities to Suncus species from south and southeast Asian region in the clade of Crocidurinae (Meegaskumbura et al. 2014). However, its relationship to other taxa in the clade does not have strong support (Meegaskumbura et al. 2014). Pradan et al. (1997) reported the Indian ‘Feroculus’ to have smaller bodies and longer tails than the specimens of Sri Lanka, adding further doubt to his identification.The specimen identified as F. feroculus in India requires a thorough taxonomic work to establish its identity as different from the known Suncus species in the region.  Like in the case of Suncus montanus and Funambulus layardi both Sri Lanka species earlier thought to be occurring in India but were assessed for Sri Lanka with the Indian distribution questioned for further taxonomic work, Feroculus feroculus is another species that requires a revaluation for its Indian distribution.  "
5609,Crocidura negrina,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,negrina,,,,,"Rabor, 1952",""
5608,Crocidura miya,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,miya,,,,,"Phillips, 1929",""
5636,Crocidura picea,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,picea,,,,,"Sanderson, 1940",""
136596,Crocidura hikmiya,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,hikmiya,,,,,"Meegaskumbura, Meegaskumbura, Pethiyagoda, Manamendra-Arachchi &amp; Schneider, 2007",""
41360,Crocidura tarella,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,tarella,,,,,"Dollman, 1915",""
20391,Sorex pribilofensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,pribilofensis,,,,,"Merriam, 1895","Van Zyll de Jong (1982) presented information that calls into question the use of the name hydrodromus for the Pribilof Island shrew, for which the name S. pribilofensis may be correct. The type specimen of hydrodromus does not seem to conform morphologically with samples of shrews from the Pribilofs, and there is uncertainty regarding the type locality (""Unalaska"") of hydrodromus. Rausch and Rausch (1997) determined that the correct name for the Pribilof Island Shrew should be S. pribilofensis rather than S. hydrodromus. Jones et al. (1997) and Baker et al. (2003) adopted this change. Hutterer (in Wilson and Reeder 2005) also used the name Sorex pribilofensis."
20395,Sorex stizodon,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,stizodon,,,,,"Merriam, 1895",""
20394,Sorex sclateri,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,sclateri,,,,,"Merriam, 1897",""
20332,Solisorex pearsoni,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Solisorex,pearsoni,,,,,"Thomas, 1924",""
17829,Podogymnura aureospinula,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Podogymnura,aureospinula,,,,,"Heaney &amp; Morgan, 1982",""
10588,Neohylomys hainanensis,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Neohylomys,hainanensis,,,,,"T.H. Shaw &amp; Wong Song, 1959","The genus previously was considered to be monotypic. However, a sister species has recently been described from Viet Nam, Neohylomys vietnamensis (Bannikova et al. 2024)."
20322,Solenodon marcanoi,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SOLENODONTIDAE,Solenodon,marcanoi,,,,,"(Patterson, 1962)",""
20320,Atopogale cubana,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SOLENODONTIDAE,Atopogale,cubana,,,,,"(Peters, 1861)",""
15611,Casiomys rhabdops,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Casiomys,rhabdops,,,,,"(C.H. Merriam, 1901)","Pending revisionary work, Oryzomys alfaroi was provisionally reassigned to the new genus Handleyomys (Weksler et al. 2006). The genus has now been changed from Handleyomys to Casiomys (Voss 2024)."
15597,Mindomys hammondi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mindomys,hammondi,,,,,"(Thomas, 1913)",Oryzomys is a generic synonym of Mindomys (Weksler et al. 2006).
136657,Megaoryzomys curioi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megaoryzomys,curioi,,,,,"(Niethammer, 1964)",""
136692,Noronhomys vespuccii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Noronhomys,vespuccii,,,,,"Carleton &amp; Olson, 1999",""
136468,Microakodontomys transitorius,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microakodontomys,transitorius,,,,,"Hershkovitz, 1993",his species is monotypic (Paresque and Hanson 2015). Previously it has been considered synonymous with Oligoryzomys transitorious.
14486,Nelsonia goldmani,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nelsonia,goldmani,,,,,"Merriam, 1903",""
22570,Tylomys bullaris,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,bullaris,,,,,"Merriam, 1901",""
22575,Tylomys tumbalensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Tylomys,tumbalensis,,,,,"Merriam, 1901",""
17225,Phyllotis definitus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,definitus,,,,,"Osgood, 1915",This species is monotypic (Steppan and Ramirez 2015).
13048,Melanomys zunigae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Melanomys,zunigae,,,,,"(Sanborn, 1949)",This genus is sometimes treated as a subgenus of Oryzomys.
42635,Microtus umbrosus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,umbrosus,,,,,"Merriam, 1898",""
13449,Microtus oaxacensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,oaxacensis,,,,,"Goodwin, 1966",""
12941,Megadontomys nelsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megadontomys,nelsoni,,,,,"(Merriam, 1898)",""
12942,Megadontomys thomasi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megadontomys,thomasi,,,,,"(Merriam, 1898)",""
12940,Megadontomys cryophilus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megadontomys,cryophilus,,,,,"(Musser, 1964)",""
19484,Rheomys mexicanus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rheomys,mexicanus,,,,,"Goodwin, 1959",""
15255,Oligoryzomys victus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,victus,,,,,"(Thomas, 1898)",""
16657,Peromyscus dickeyi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,dickeyi,,,,,"Burt, 1932","Peromyscus dickeyi was previously considered a subspecies of Peromyscus merriami (Hafner et al. 2001),  but evidence suggests it should retain full species status (Cornejo-Latorre et al. 2017). This species is monotypic (Álvarez-Castañeda 2024)."
16671,Peromyscus madrensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,madrensis,,,,,"Merriam, 1898",""
16645,Peromyscus pembertoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,pembertoni,,,,,"Burt, 1932",Will be transferred to family Cricetidae.
16653,Peromyscus bullatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,bullatus,,,,,"Osgood, 1904",""
16655,Peromyscus caniceps,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,caniceps,,,,,"Burt, 1932","Peromyscus caniceps was previously considered a subspecies of P. fraterculus (Hafner et al. 2001), but evidence suggests it should retain full species status (Cornejo-Latorre et al. 2017)."
16692,Peromyscus stephani,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,stephani,,,,,"Townsend, 1912",""
16695,Peromyscus winkelmanni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,winkelmanni,,,,,"Carleton, 1977",""
16675,Peromyscus mekisturus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,mekisturus,,,,,"Merriam, 1898",This species belongs to the group Peromyscus melanophrys (Castaneda et al. 2014).
16676,Peromyscus melanocarpus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,melanocarpus,,,,,"Osgood, 1904",""
16673,Peromyscus mayensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,mayensis,,,,,"Carleton &amp; Huckaby, 1975",""
16679,Peromyscus melanurus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,melanurus,,,,,"Osgood, 1909",""
16683,Peromyscus ochraventer,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,ochraventer,,,,,"Baker, 1951",""
16688,Peromyscus sejugis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,sejugis,,,,,"Burt, 1932",""
21790,Thomasomys rosalinda,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,rosalinda,,,,,"Thomas &amp; St. Leger, 1926",""
23077,Wilfredomys oenax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Wilfredomys,oenax,,,,,"(Thomas, 1928)",This taxon may represent a species complex.
14592,Neotoma nelsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,nelsoni,,,,,"Goldman, 1905",Will be transferred to family Cricetidae.
9608,Habromys chinanteco,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Habromys,chinanteco,,,,,"(Robertson &amp; Musser, 1976)",This species is morphologically similar to H. simulatus (Rogers et al. 2007).
136683,Habromys delicatulus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Habromys,delicatulus,,,,,"Carleton, Sanchez, and Urbano Vidales, 2002",This species has a strong sister group relationship with Habromys chicanteco (Rogers 2007).
136582,Habromys ixtlani,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Habromys,ixtlani,,,,,"(Goodwin, 1964)",This taxon was returned to specific rank by Carleton et al. (2002). It has a similar morphology to Habromys lepturus (Rogers 2007).
9611,Habromys simulatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Habromys,simulatus,,,,,"(Osgood, 1904)","Musser and Carleton (2005) list this species as occurring in extreme northwestern Oaxaca, México (specifically: Puerto de la Soledad, Cuicatlán), but this population probably represents a separate species (León-Paniagua et al. 2007). This species has a close morphology to H. chicanteco (Rogers et al. 2007)."
9609,Habromys lepturus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Habromys,lepturus,,,,,"(Merriam, 1898)",This species has a similar morphology to H. ixtlani (Rogers et al. 2007).
12980,Megalomys desmarestii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,desmarestii,,,,,"(J. Fischer, 1829)",""
12981,Megalomys luciae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,luciae,,,,,"(Forsyth Major, 1901)",Will be transferred to family Cricetidae.
741,Neomicroxus latebricola,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neomicroxus,latebricola,,,,,"(Anthony, 1924)",""
19401,Reithrodontomys raviventris,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,raviventris,,,,,"Dixon, 1908","Two subspecies are recognized: Reithrodontomys raviventris raviventris and R. r. halicoetes, which some authors have proposed as distinct species. Neither Baker et al. (2003) nor Musser and Carleton (in Wilson and Reeder 1993, 2005) recognized halicoetes as a distinct species.  Subspecies raviventris is distinguished by a dark, cinnamon coloured back and lighter underbelly, whereas subspecies halicoetes is known for a lighter coloured back and white underbelly (Kays and Wilson 2009)."
136821,Reithrodontomys bakeri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,bakeri,,,,,"Bradley, Mendez-Harclerode, Hamilton &amp; Ceballos, 2004","Reithrodontomys bakeri was recently described based on genetic data. Morphologically, this form closely resembles Aporodon microdon."
19418,Reithrodontomys tenuirostris,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,tenuirostris,,,,,"Merriam, 1901",""
19416,Reithrodontomys spectabilis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,spectabilis,,,,,"Jones &amp; Lawlor, 1965",""
136540,Oryzomys antillarum,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,antillarum,,,,,"Thomas, 1898","This is often regarded as a synonym or subspecies of the mainland Oryzomys couesi (Wilson and Reeder 2005). Following Weksler et al. (2006), it is maintained here as a valid species."
15583,Oryzomys nelsoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,nelsoni,,,,,"Merriam, 1898",Will be transferred to family Cricetidae.
11062,Gyldenstolpia fronto,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Gyldenstolpia,fronto,,,,,"Winge, 1887","The species was assessed as a composite of three nominal forms (fronto, chacoensis and planaltensis). Kunsia fronto is now Gyldenstolpia fronto, after a study by Pardiñas and Bezerra in 2008 (Pardiñas and Bezerra 2015)."
16799,Phaenomys ferrugineus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phaenomys,ferrugineus,,,,,"(Thomas, 1894)",""
14706,Nesoryzomys darwini,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,darwini,,,,,"Osgood, 1929",""
14708,Nesoryzomys indefessus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,indefessus,,,,,"(Thomas, 1899)",This species previously has been considered a synonymous with Nesoryzomys narboroughi (see Musser and Carleton 1993). Recent evidence suggests that the two should be treated as separate species (Dowler et al. 2000). More research is needed to confirm that these are really two different species (M. Weksler pers. comm).
1564,Anotomys leander,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Anotomys,leander,,,,,"Thomas, 1906",Generic synonym Rheomys. This species is monotypic (Voss 2015).
45069,Otomys barbouri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Otomys,barbouri,,,,,"Lawrence &amp; Loveridge, 1953",This species was removed from the synonymy of Otomys anchitae by Dieterlen and van der Straeten (1992).
45071,Otomys burtoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Otomys,burtoni,,,,,"O. Thomas, 1918",This species was previously considered a subspecies of Otomys tropicalis.
9680,Hapalomys longicaudatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hapalomys,longicaudatus,,,,,"Blyth, 1859",""
13960,Mus famulus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mus,famulus,,,,,"Bonhote, 1898","This species belongs to subgenus Coelomys Thomas, 1915. Ellerman (1961) listed three subspecies, namely Mus famulus famulus Bonhote, 1898, Mus famulus cooki (sic) (Ryley, 1914) and Mus famulus popaeus (Thomas, 1919). Mus famulus cooki (sic) (Ryley, 1914) is now considered as a separate species Mus cookii Ryley, 1914, and Mus famulus popaeus (Thomas, 1919) - earlier reported as Leggada nitidula popaea Thomas, 1919, has been proposed to be a subspecies of Mus cervicolor by Corbet and Hill (1992). Thus, presently only Mus famulus Bonhote, 1898 is a valid name from the region."
13961,Mus fernandoni,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mus,fernandoni,,,,,"(Phillips, 1932)",""
136619,Lophuromys eisentrauti,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Lophuromys,eisentrauti,,,,,"Dieterlen, 1978",""
136701,Paramelomys gressitti,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,gressitti,,,,,"Menzies, 1996",""
21972,Tokudaia muenninki,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,muenninki,,,,,"(Johnson, 1946)",""
21973,Tokudaia osimensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,osimensis,,,,,"(Abe, 1934)","The population from Tokunoshima originally attributed to this species, was recently elevated to species status as Tokudaia tokunoshimensis by Endo and Tsuchiya (2006)."
136695,Tokudaia tokunoshimensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,tokunoshimensis,,,,,"Endo &amp; Tsuchiya, 2006",""
14660,Nesokia bunnii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nesokia,bunnii,,,,,"(Khajuria, 1981)","Based on morphological evidence, Nesokia is synonymized with Erythronesokia (Kryštufek et al. 2017). Nesokia, Bandicota and the Ryukyu island endemic Diplothrix Thomas, 1916b, form a lineage of phylogenetically closely related albeit morphologically diverse species which hold a sister position against Rattus Fischer, 1803 (Kryštufek et al. 2017)."
9618,Hadromys humei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hadromys,humei,,,,,"(Thomas, 1886)",""
5500,Crateromys schadenbergi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Crateromys,schadenbergi,,,,,"(Meyer, 1895)","Crateromys schadenbergi is an ecological and morphological equivalent of large-bodied tropical tree squirrels (Sciuridae), which do not occur in the Greater Luzon Faunal Region (Musser and Carleton 2005)."
5502,Crateromys heaneyi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Crateromys,heaneyi,,,,,"Gonzales &amp; Kennedy, 1996",""
5414,Coryphomys buehleri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Coryphomys,buehleri,,,,,"Schaub, 1937","Coryphomys buehleri is one of four species, each in its own genus, of giant rats (three have yet to be named and described) endemic to Timor; all are known only by subfossils (Glover 1986) and may be related to the New Guinea Old Endemics placed in the Pogonomys Group (Musser and Carleton 2005)."
5514,Cremnomys elvira,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Cremnomys,elvira,,,,,"(Ellerman, 1946)",""
16121,Paraleptomys rufilatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paraleptomys,rufilatus,,,,,"Osgood, 1945",""
13120,Melomys fraterculus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,fraterculus,,,,,"(Thomas, 1920)","This species is still known only by the type series (Helgen 2003). Originally it was described as a species of Uromys, then placed in Pogonomelomys by Rümmler (1938), kept there by Tate (1951), but returned to Melomys by Laurie and Hill (1954). Melomys fraterculus shares many derived cranial features with the Australian M. cervinipes complex and may be more closely related to the indigenous Australian Melomys than to those on New Guinea (Musser and Carleton 2005). Menzies (1990), however, wrote that ""Without more material and additional study it is difficult to say more about it. For the present it is best left in Melomys,"" and for Flannery (1995) ""It may ultimately be necessary to create a new genus for it."" Helgen (2003) promised a review in a forthcoming report."
136604,Melomys bannisteri,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,bannisteri,,,,,"Kitchener &amp; Maryanto, 1993","Flannery (1995) states that in view of the confused state of the Melomy lutillus group, it is difficult to assess the validity of this taxon. Musser and Carleton (2005) provisionally treat M. bannisteri as distinct noting that the Kai Islands are in deep water and are not part of the continental shelf connecting Australia and New Guinea."
136522,Melomys matambuai,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,matambuai,,,,,"Flannery, Colgan &amp; Trimble, 1994",""
20336,Solomys sapientis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Solomys,sapientis,,,,,"(Thomas, 1902)",""
20333,Solomys ponceleti,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Solomys,ponceleti,,,,,"(Troughton, 1935)",""
10954,Kadarsanomys sodyi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Kadarsanomys,sodyi,,,,,"(Bartels, 1937)",""
22844,Vandeleuria nolthenii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Vandeleuria,nolthenii,,,,,"Phillips, 1929","Ellerman (1961) and, Agrawal and Chakraborty (1980) included this form under Vandeleuria oleracea (Bennett, 1832). Corbet and Hill (1992) quoting Musser (1979) treated it as a species by itself separate from Vandeluria oleracea (Bennett, 1832), a trend also accepted by Musser and Carleton (1993) by virtue of its distinct montane distribution, pelage colouration, external and cranial traits."
